Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDJ52,OUT046,2568.0
DRG01,OUT017,1360.0
FDP52,OUT013,3732.0
FDU58,OUT017,3116.0
FDL02,OUT045,1684.0
FDG28,OUT013,3936.0
FDA19,OUT035,2220.0
FDW46,OUT027,2576.0
NCD43,OUT049,1736.0
DRG39,OUT013,896.0
NCF55,OUT049,684.0
FDJ07,OUT046,1900.0
FDE08,OUT046,2392.0
FDP56,OUT019,-1068.0
FDT45,OUT045,844.0
FDF17,OUT018,2816.0
FDX44,OUT046,1424.0
FDM28,OUT027,4312.0
FDI36,OUT049,3268.0
FDS07,OUT045,1796.0
FDD36,OUT045,1852.0
FDW11,OUT046,1000.0
FDN40,OUT049,2548.0
NCQ18,OUT049,1632.0
NCQ54,OUT017,2740.0
NCS42,OUT045,1404.0
DRH39,OUT010,-696.0
FDC09,OUT027,3164.0
FDT08,OUT010,496.0
FDC08,OUT035,3748.0
FDT20,OUT017,756.0
FDS35,OUT035,1204.0
FDX58,OUT018,2620.0
FDW58,OUT046,1716.0
DRD27,OUT046,1596.0
FDH32,OUT019,-332.0
FDS26,OUT035,4296.0
FDQ31,OUT046,1444.0
FDP11,OUT018,3196.0
FDD58,OUT017,1720.0
FDM33,OUT045,3404.0
FDZ16,OUT049,3212.0
NCS29,OUT010,2228.0
NCM18,OUT019,-948.0
FDP11,OUT049,3564.0
NCC42,OUT017,2344.0
DRM23,OUT046,2712.0
NCN55,OUT027,5200.0
FDK46,OUT013,4120.0
FDR01,OUT046,3184.0
NCA05,OUT045,2328.0
NCP43,OUT017,2916.0
FDR12,OUT010,840.0
FDQ01,OUT013,4108.0
FDM13,OUT046,2096.0
FDQ19,OUT017,3996.0
FDK56,OUT019,1028.0
NCX06,OUT010,972.0
FDO56,OUT027,3396.0
FDU45,OUT045,1808.0
FDI16,OUT019,-972.0
FDL32,OUT046,1840.0
FDA07,OUT046,2020.0
FDA14,OUT045,2300.0
FDV46,OUT027,3696.0
NCO07,OUT035,3504.0
NCP41,OUT046,1684.0
FDY60,OUT018,2028.0
FDN38,OUT017,4104.0
FDO15,OUT046,1268.0
FDT60,OUT013,2004.0
FDA55,OUT035,3744.0
FDE02,OUT010,-400.0
DRJ39,OUT049,3580.0
FDV34,OUT035,1424.0
FDS20,OUT027,4376.0
FDF02,OUT027,3104.0
FDW40,OUT017,2432.0
NCB43,OUT046,2928.0
FDR58,OUT017,1588.0
DRJ59,OUT035,832.0
NCD30,OUT017,1688.0
FDE14,OUT017,1736.0
FDC28,OUT018,1464.0
FDU16,OUT018,1128.0
NCD19,OUT035,1064.0
FDU21,OUT046,648.0
FDV59,OUT027,4892.0
FDU03,OUT045,2876.0
FDC33,OUT010,1276.0
NCR42,OUT035,732.0
DRH59,OUT035,1372.0
NCM31,OUT035,2396.0
FDS50,OUT035,3676.0
FDP39,OUT046,872.0
FDQ55,OUT013,1964.0
FDV36,OUT019,108.0
FDI05,OUT027,2728.0
FDS45,OUT027,3216.0
FDA39,OUT045,624.0
FDC37,OUT010,-160.0
FDJ60,OUT027,4132.0
DRQ35,OUT046,1952.0
NCJ06,OUT046,1900.0
NCY42,OUT018,2008.0
DRM37,OUT049,3184.0
FDR14,OUT045,800.0
FDE51,OUT049,868.0
FDT33,OUT017,2804.0
FDR08,OUT013,1860.0
FDE36,OUT010,720.0
FDL22,OUT019,-428.0
FDR44,OUT013,2176.0
FDI56,OUT019,-460.0
FDE47,OUT010,124.0
FDV27,OUT010,-420.0
FDV10,OUT049,836.0
FDC40,OUT045,1268.0
NCX41,OUT013,3360.0
NCQ38,OUT027,3120.0
FDV12,OUT027,3108.0
FDE52,OUT017,1584.0
FDG20,OUT027,4284.0
FDV16,OUT027,2072.0
FDI32,OUT017,1932.0
FDJ32,OUT049,1116.0
FDN39,OUT018,2456.0
FDY34,OUT017,2820.0
FDC14,OUT035,900.0
FDA55,OUT017,3704.0
FDZ50,OUT010,1004.0
DRG13,OUT049,2712.0
FDP01,OUT013,2520.0
NCG54,OUT017,2824.0
FDM13,OUT045,2064.0
NCO18,OUT027,4264.0
NCW41,OUT013,2512.0
FDM52,OUT027,3820.0
NCF55,OUT035,736.0
FDT09,OUT046,2148.0
NCM19,OUT035,1908.0
FDW12,OUT018,2104.0
FDP15,OUT019,2132.0
FDK36,OUT045,776.0
FDZ25,OUT035,2932.0
NCW06,OUT049,3132.0
FDW60,OUT046,2876.0
DRC49,OUT013,2344.0
NCT17,OUT035,3136.0
NCN06,OUT018,2300.0
FDC45,OUT013,2744.0
DRJ47,OUT019,812.0
NCF06,OUT045,4008.0
FDE21,OUT010,-16.0
DRG27,OUT013,712.0
FDW40,OUT049,2384.0
NCO53,OUT046,2884.0
FDE23,OUT049,884.0
FDQ16,OUT046,1752.0
FDS26,OUT045,4048.0
FDZ13,OUT010,-1100.0
FDS14,OUT049,2584.0
FDC10,OUT045,1896.0
FDY16,OUT049,3064.0
FDJ20,OUT035,2204.0
FDV43,OUT035,876.0
FDZ32,OUT027,3196.0
FDR23,OUT046,2772.0
FDN24,OUT035,1028.0
FDE34,OUT027,4348.0
FDU31,OUT013,3536.0
FDW33,OUT018,1444.0
FDU26,OUT046,1924.0
FDE20,OUT027,4196.0
NCW05,OUT035,1816.0
FDB22,OUT018,2132.0
FDO56,OUT046,1904.0
FDA19,OUT027,3528.0
DRI39,OUT045,860.0
FDH52,OUT018,756.0
FDZ50,OUT035,3092.0
NCN42,OUT035,2488.0
FDB53,OUT013,2400.0
DRG11,OUT017,1848.0
DRK11,OUT027,3824.0
FDQ60,OUT017,2100.0
FDT36,OUT017,692.0
DRG25,OUT018,2656.0
DRJ23,OUT046,3008.0
FDG05,OUT035,2708.0
NCK06,OUT018,1644.0
FDU52,OUT017,2576.0
FDW07,OUT018,1172.0
NCM17,OUT045,676.0
FDA22,OUT045,2628.0
NCA41,OUT018,2776.0
FDF38,OUT035,908.0
FDH52,OUT046,1064.0
FDY58,OUT019,1684.0
FDZ16,OUT045,3072.0
NCM18,OUT017,1096.0
FDA22,OUT018,2368.0
NCJ43,OUT035,2932.0
FDI34,OUT027,5124.0
FDG56,OUT046,1040.0
FDS34,OUT046,1888.0
DRC01,OUT035,1028.0
FDQ04,OUT035,824.0
FDK04,OUT035,1120.0
FDT51,OUT049,1912.0
FDV26,OUT017,3260.0
FDS04,OUT049,2368.0
FDW43,OUT018,3372.0
FDQ28,OUT010,580.0
NCK06,OUT017,2036.0
FDS23,OUT018,1788.0
FDZ36,OUT019,1108.0
FDE56,OUT018,764.0
FDW10,OUT027,4232.0
NCN14,OUT045,2864.0
NCQ18,OUT045,1496.0
FDW08,OUT017,1816.0
FDU43,OUT035,3932.0
FDR33,OUT010,-160.0
FDM24,OUT010,520.0
NCZ05,OUT046,1628.0
NCV41,OUT035,1944.0
FDV11,OUT018,2516.0
NCY05,OUT035,764.0
FDV44,OUT018,2752.0
FDW32,OUT049,1496.0
NCU18,OUT027,3704.0
NCC43,OUT035,4088.0
FDW19,OUT013,1868.0
FDN31,OUT035,3196.0
FDI48,OUT045,836.0
FDS24,OUT017,1608.0
FDF46,OUT049,1936.0
DRG23,OUT017,2516.0
FDG14,OUT018,2164.0
NCY30,OUT049,2920.0
FDO28,OUT018,1676.0
DRD24,OUT035,2424.0
FDI33,OUT049,1560.0
FDN32,OUT046,2952.0
FDR16,OUT045,3352.0
FDF26,OUT046,2484.0
NCN29,OUT018,520.0
FDE20,OUT045,2684.0
FDA46,OUT046,3040.0
FDU28,OUT045,2968.0
FDQ48,OUT045,1600.0
FDV36,OUT013,2104.0
FDR14,OUT018,580.0
FDP23,OUT017,3548.0
FDP56,OUT013,900.0
FDK48,OUT010,-660.0
FDR48,OUT046,2416.0
NCY29,OUT049,1012.0
FDM22,OUT018,648.0
DRJ01,OUT013,2608.0
FDZ43,OUT045,3848.0
FDV03,OUT035,2620.0
FDX11,OUT027,4364.0
NCA41,OUT027,4500.0
FDE38,OUT017,2772.0
FDI27,OUT018,524.0
FDN32,OUT013,2964.0
NCN43,OUT017,2040.0
FDB47,OUT027,4732.0
FDV03,OUT017,2592.0
NCN30,OUT045,1516.0
NCV54,OUT010,0.0
FDV07,OUT013,1820.0
FDP07,OUT049,3228.0
FDK48,OUT018,928.0
FDM15,OUT019,548.0
FDY19,OUT027,3344.0
FDK46,OUT046,4096.0
FDY11,OUT045,1084.0
FDH09,OUT046,868.0
FDO08,OUT027,4120.0
FDU14,OUT013,4004.0
FDD22,OUT027,3260.0
FDM27,OUT017,2636.0
FDL02,OUT027,3192.0
NCA17,OUT035,2484.0
FDE38,OUT019,724.0
NCG07,OUT049,3056.0
DRC27,OUT013,3932.0
FDA27,OUT035,4228.0
FDW40,OUT045,2252.0
DRI11,OUT013,1888.0
FDN50,OUT046,1572.0
FDR12,OUT046,2760.0
FDT34,OUT027,3116.0
FDW11,OUT035,1176.0
NCO30,OUT027,4344.0
FDZ34,OUT017,3188.0
FDU45,OUT017,1972.0
NCD42,OUT035,772.0
FDX25,OUT045,2828.0
NCR29,OUT046,908.0
FDX43,OUT019,780.0
FDB04,OUT010,-472.0
FDR49,OUT027,2216.0
FDS39,OUT018,1992.0
FDW58,OUT045,1672.0
FDG22,OUT019,-1212.0
FDG31,OUT017,1152.0
NCV53,OUT027,5220.0
DRJ37,OUT035,2540.0
FDV07,OUT035,1936.0
FDW52,OUT018,2404.0
FDT15,OUT045,2924.0
FDD02,OUT018,1632.0
FDM16,OUT035,1404.0
NCE55,OUT046,2748.0
FDB57,OUT018,3280.0
FDQ04,OUT013,768.0
FDQ47,OUT019,-1308.0
FDY14,OUT019,2260.0
DRK37,OUT017,3092.0
FDO25,OUT017,3420.0
FDL57,OUT046,4136.0
NCK29,OUT018,1652.0
FDK46,OUT027,5564.0
NCB43,OUT010,996.0
DRE01,OUT027,5232.0
FDC46,OUT018,2652.0
FDQ23,OUT045,1640.0
FDX38,OUT049,964.0
FDG60,OUT018,3456.0
FDW55,OUT017,4064.0
FDP39,OUT013,880.0
FDB20,OUT018,1008.0
FDV21,OUT017,2108.0
FDZ02,OUT013,1648.0
FDP19,OUT027,3492.0
FDA38,OUT035,3992.0
FDH22,OUT045,1968.0
DRM11,OUT045,4064.0
FDO12,OUT027,4544.0
FDT14,OUT049,2044.0
FDW34,OUT010,1940.0
FDG04,OUT027,4448.0
FDW59,OUT018,1112.0
FDR33,OUT018,1484.0
FDP32,OUT013,2104.0
FDL13,OUT027,5164.0
FDD22,OUT013,1860.0
FDV40,OUT027,2640.0
NCD55,OUT046,684.0
FDQ20,OUT010,-1196.0
FDD28,OUT045,916.0
FDC39,OUT045,3240.0
NCR17,OUT049,1952.0
DRO35,OUT018,1580.0
FDF40,OUT049,4076.0
FDR31,OUT018,2068.0
NCQ41,OUT017,3192.0
FDP38,OUT046,840.0
NCU54,OUT027,4728.0
FDG22,OUT018,364.0
DRK59,OUT013,3728.0
FDC37,OUT046,1716.0
NCO42,OUT013,2352.0
NCT42,OUT017,2488.0
FDX27,OUT035,1704.0
FDV40,OUT018,944.0
FDT45,OUT027,2360.0
FDS47,OUT019,-500.0
FDR45,OUT035,3928.0
FDB03,OUT045,3756.0
FDO49,OUT035,1072.0
FDU60,OUT027,4148.0
FDB26,OUT018,632.0
FDB46,OUT017,3524.0
FDQ37,OUT019,1188.0
FDN03,OUT017,4104.0
NCX30,OUT045,3856.0
FDK32,OUT019,588.0
DRM47,OUT013,3080.0
NCO02,OUT046,1072.0
FDP04,OUT013,1112.0
NCO43,OUT049,1692.0
FDD59,OUT013,1400.0
FDQ10,OUT017,2848.0
FDW45,OUT035,2524.0
NCK30,OUT049,4096.0
FDU31,OUT018,3168.0
NCQ17,OUT019,512.0
FDN01,OUT017,2900.0
FDZ19,OUT049,2864.0
DRG37,OUT017,2588.0
FDE32,OUT045,604.0
FDO34,OUT049,2768.0
FDM04,OUT019,-1004.0
FDZ25,OUT049,2848.0
FDU08,OUT049,1700.0
NCW30,OUT045,4012.0
NCM18,OUT013,1016.0
FDS22,OUT035,916.0
NCH18,OUT017,3956.0
FDC23,OUT013,2888.0
FDY46,OUT013,3004.0
NCU06,OUT046,3596.0
FDX57,OUT045,1580.0
FDX36,OUT027,5024.0
FDL16,OUT045,716.0
FDT16,OUT010,2240.0
FDN16,OUT018,1408.0
FDC03,OUT046,3140.0
DRF60,OUT013,3800.0
FDS27,OUT027,4592.0
FDP33,OUT010,2104.0
FDJ36,OUT018,1368.0
NCR42,OUT013,572.0
FDV14,OUT017,1520.0
NCP42,OUT035,3232.0
FDB50,OUT027,2716.0
NCC30,OUT027,4236.0
FDA23,OUT018,1360.0
FDW16,OUT017,1632.0
FDQ52,OUT010,1984.0
FDB58,OUT049,2428.0
NCP29,OUT049,1120.0
NCM05,OUT045,4088.0
FDO25,OUT013,3368.0
NCM54,OUT046,2020.0
NCL54,OUT046,2720.0
FDL39,OUT010,1000.0
FDF53,OUT018,2616.0
NCQ42,OUT035,2180.0
FDF58,OUT013,1088.0
FDZ04,OUT035,1212.0
FDE26,OUT019,372.0
FDS60,OUT017,2972.0
FDV58,OUT017,3232.0
FDM04,OUT045,852.0
FDE08,OUT035,2500.0
NCB43,OUT049,3020.0
FDU11,OUT010,12.0
FDF22,OUT019,1460.0
FDE24,OUT013,2296.0
DRJ49,OUT046,2088.0
NCQ53,OUT035,3860.0
NCL41,OUT013,628.0
FDR22,OUT013,1872.0
FDH04,OUT035,1692.0
DRH15,OUT045,664.0
FDY40,OUT049,948.0
NCI17,OUT035,1692.0
NCC18,OUT013,2752.0
FDY28,OUT027,4816.0
FDB45,OUT027,3136.0
NCL30,OUT018,1724.0
FDM10,OUT017,3480.0
FDH22,OUT027,3484.0
NCZ53,OUT017,3104.0
NCI18,OUT013,3540.0
FDH14,OUT027,3760.0
FDR36,OUT027,2212.0
FDW01,OUT045,2372.0
FDK02,OUT027,3364.0
FDJ02,OUT018,2108.0
FDU55,OUT013,4160.0
NCV18,OUT027,2788.0
FDH14,OUT018,1976.0
FDZ37,OUT045,1436.0
FDX49,OUT049,3796.0
NCD43,OUT046,1664.0
FDZ07,OUT013,1088.0
FDK43,OUT035,2188.0
FDR32,OUT018,3372.0
FDT39,OUT013,2508.0
NCV54,OUT017,2016.0
FDF38,OUT018,472.0
FDV60,OUT046,3156.0
FDH44,OUT027,3808.0
FDS21,OUT046,1056.0
NCL41,OUT045,540.0
FDM46,OUT017,1616.0
FDU27,OUT045,804.0
NCJ54,OUT017,3764.0
DRG51,OUT018,2356.0
NCA29,OUT019,788.0
FDR47,OUT045,3032.0
NCL19,OUT027,3692.0
DRG01,OUT049,1328.0
FDG10,OUT046,1004.0
NCV05,OUT049,2500.0
NCH18,OUT019,1924.0
FDV14,OUT018,1132.0
DRJ23,OUT035,3164.0
DRJ11,OUT046,2948.0
FDZ03,OUT017,3096.0
FDI27,OUT010,-1100.0
FDJ14,OUT018,1092.0
FDU32,OUT017,2052.0
FDD47,OUT027,4192.0
DRF36,OUT035,3168.0
FDM21,OUT046,4076.0
FDV10,OUT018,484.0
FDH60,OUT018,2840.0
FDX47,OUT010,620.0
FDT19,OUT019,876.0
FDO11,OUT045,3956.0
FDH24,OUT027,3972.0
FDL02,OUT018,1484.0
FDB02,OUT049,2932.0
FDA43,OUT046,3096.0
FDG52,OUT045,736.0
DRC12,OUT013,3040.0
FDY37,OUT018,2032.0
NCU18,OUT045,2184.0
FDU09,OUT035,1124.0
DRJ25,OUT027,2248.0
DRE12,OUT018,1520.0
DRL47,OUT017,2108.0
DRK01,OUT046,1532.0
FDC22,OUT019,1140.0
FDG44,OUT013,920.0
FDW04,OUT035,2280.0
FDK09,OUT049,3692.0
NCN43,OUT035,2092.0
FDG04,OUT049,3076.0
FDH32,OUT010,-384.0
DRI47,OUT017,2432.0
DRE15,OUT013,1268.0
FDY11,OUT035,1312.0
FDO60,OUT049,852.0
FDQ20,OUT018,428.0
FDO57,OUT027,4008.0
FDT14,OUT019,36.0
FDA57,OUT049,788.0
DRN35,OUT017,712.0
FDJ03,OUT046,876.0
FDX28,OUT017,1732.0
DRE25,OUT045,1416.0
FDR09,OUT046,4100.0
FDB23,OUT035,3784.0
FDO08,OUT045,2600.0
FDQ23,OUT049,1728.0
FDW04,OUT013,2164.0
DRK13,OUT010,1196.0
NCL17,OUT027,3684.0
FDY21,OUT035,3220.0
FDJ38,OUT027,4488.0
FDA37,OUT019,164.0
FDV43,OUT013,792.0
FDL36,OUT046,1480.0
FDD53,OUT045,656.0
FDZ19,OUT010,880.0
FDV21,OUT045,1948.0
NCL54,OUT018,2440.0
DRI47,OUT027,3752.0
DRG03,OUT049,2560.0
FDG21,OUT013,2452.0
FDW03,OUT018,1448.0
NCI55,OUT046,1924.0
DRC36,OUT019,916.0
FDH22,OUT017,2156.0
FDV20,OUT045,2040.0
NCU41,OUT027,4480.0
FDN46,OUT027,3148.0
FDK50,OUT045,2536.0
NCA05,OUT027,3780.0
DRH01,OUT018,2456.0
FDT08,OUT018,2108.0
FDM08,OUT018,3304.0
FDZ07,OUT035,1188.0
FDS22,OUT017,924.0
FDV35,OUT027,3932.0
FDI28,OUT010,-628.0
FDW58,OUT027,3196.0
FDT52,OUT045,3864.0
FDY34,OUT046,2656.0
FDR10,OUT046,2564.0
FDK57,OUT017,2044.0
FDR02,OUT027,3216.0
FDX49,OUT046,3724.0
FDQ20,OUT046,692.0
DRK23,OUT045,3912.0
NCW06,OUT046,3012.0
FDR31,OUT017,2488.0
NCE43,OUT013,2688.0
DRO59,OUT027,2692.0
FDN09,OUT049,3960.0
FDR11,OUT046,2584.0
FDO57,OUT013,2612.0
NCX18,OUT017,3212.0
FDB05,OUT018,3644.0
FDQ08,OUT018,764.0
NCG43,OUT035,1648.0
FDJ56,OUT013,1664.0
FDA13,OUT010,-1296.0
FDO56,OUT017,2020.0
FDB37,OUT018,3564.0
FDZ02,OUT018,1324.0
FDQ24,OUT046,3940.0
FDM16,OUT013,1296.0
FDU35,OUT049,1696.0
FDT35,OUT035,2876.0
NCX30,OUT049,3980.0
FDG04,OUT017,3096.0
FDI12,OUT035,1588.0
FDE35,OUT035,1192.0
NCP14,OUT027,3116.0
NCY53,OUT045,1696.0
FDP49,OUT017,1064.0
FDQ04,OUT017,824.0
FDM39,OUT035,3000.0
FDO58,OUT019,692.0
FDC56,OUT017,2016.0
NCQ54,OUT046,2640.0
FDV10,OUT027,2204.0
NCK17,OUT046,660.0
NCF55,OUT027,2052.0
FDV33,OUT013,4184.0
NCH29,OUT019,-364.0
FDA37,OUT027,3496.0
FDH46,OUT018,1404.0
FDS25,OUT035,1956.0
FDH04,OUT027,2948.0
FDX52,OUT046,3072.0
NCD42,OUT017,728.0
FDW47,OUT017,2072.0
FDL25,OUT027,2976.0
NCJ06,OUT010,-4.0
FDY09,OUT013,2812.0
FDS40,OUT046,644.0
FDH41,OUT017,3512.0
FDG38,OUT035,1576.0
FDU03,OUT027,4348.0
FDV20,OUT046,2084.0
DRB13,OUT045,3008.0
NCQ30,OUT013,1948.0
NCH06,OUT013,3880.0
FDU50,OUT018,1568.0
NCO42,OUT019,400.0
FDW09,OUT018,1068.0
FDH04,OUT013,1556.0
FDC21,OUT045,1728.0
FDL21,OUT049,828.0
FDM46,OUT010,-428.0
FDT22,OUT019,-916.0
FDB28,OUT035,3296.0
FDI12,OUT018,1184.0
FDA28,OUT045,2016.0
FDF59,OUT013,2092.0
FDM45,OUT027,3440.0
FDQ56,OUT017,1456.0
FDR46,OUT049,2408.0
FDT01,OUT013,3420.0
FDD16,OUT027,2680.0
NCU30,OUT010,628.0
FDM40,OUT010,348.0
FDI56,OUT035,1660.0
NCS30,OUT013,2048.0
FDU08,OUT017,1716.0
FDX51,OUT027,4584.0
FDA43,OUT045,3068.0
FDX59,OUT010,-1324.0
FDC37,OUT018,1436.0
FDP58,OUT013,3492.0
NCY42,OUT035,2408.0
FDF21,OUT018,2764.0
FDU10,OUT027,2140.0
DRL47,OUT018,1712.0
FDA58,OUT018,3472.0
FDJ22,OUT049,3152.0
FDK50,OUT046,2556.0
FDO38,OUT035,1432.0
DRF60,OUT035,3928.0
NCZ42,OUT019,1820.0
FDD35,OUT049,2008.0
FDL25,OUT045,1476.0
FDJ16,OUT013,984.0
DRK59,OUT049,3784.0
FDI50,OUT046,3692.0
NCB19,OUT045,1332.0
DRI37,OUT035,1124.0
FDA14,OUT027,3808.0
FDC08,OUT018,3352.0
FDS45,OUT046,1724.0
FDI21,OUT049,1176.0
DRJ47,OUT035,2916.0
DRE37,OUT027,4428.0
FDT55,OUT018,2280.0
NCG42,OUT027,3488.0
FDA31,OUT049,2804.0
NCW42,OUT046,3480.0
FDF50,OUT017,3196.0
FDK56,OUT049,3044.0
FDX10,OUT035,816.0
NCK07,OUT027,4020.0
FDZ49,OUT017,3648.0
FDR33,OUT013,1800.0
FDO44,OUT018,1504.0
FDA20,OUT046,2956.0
NCL30,OUT045,1972.0
FDI05,OUT019,-668.0
FDQ12,OUT018,3340.0
FDH47,OUT017,1688.0
FDH34,OUT018,2676.0
FDF29,OUT046,2144.0
FDG40,OUT018,320.0
NCE18,OUT017,4024.0
FDP21,OUT010,1136.0
FDY50,OUT013,1468.0
FDB36,OUT049,2204.0
NCZ29,OUT049,2100.0
FDU20,OUT018,1676.0
FDO56,OUT013,1972.0
FDW31,OUT049,3268.0
DRH59,OUT013,1252.0
NCB30,OUT017,3220.0
FDK43,OUT027,3504.0
FDW43,OUT045,3624.0
NCL19,OUT017,2344.0
FDJ27,OUT046,1644.0
FDC45,OUT046,2684.0
FDY40,OUT035,1048.0
NCM41,OUT035,1620.0
NCK18,OUT019,704.0
FDP37,OUT049,2156.0
FDA27,OUT027,5524.0
NCX30,OUT035,4040.0
FDR09,OUT017,4168.0
FDG08,OUT027,4208.0
NCU30,OUT013,2636.0
FDB16,OUT017,1540.0
FDM16,OUT017,1360.0
FDC48,OUT013,1380.0
NCF18,OUT046,2976.0
FDU46,OUT018,1180.0
FDH41,OUT018,3112.0
NCN42,OUT010,396.0
FDU49,OUT046,1472.0
FDB20,OUT027,2724.0
FDG50,OUT019,-436.0
FDW20,OUT045,1920.0
NCO55,OUT049,1816.0
FDX48,OUT046,2504.0
FDU48,OUT046,2124.0
FDR48,OUT019,500.0
FDK27,OUT013,2024.0
FDT35,OUT013,2716.0
FDN12,OUT049,1860.0
NCE31,OUT019,-1364.0
FDL21,OUT017,860.0
FDV56,OUT017,1880.0
FDR16,OUT017,3540.0
NCP41,OUT049,1828.0
FDJ27,OUT013,1712.0
FDA07,OUT017,2120.0
FDK55,OUT049,1544.0
FDM33,OUT049,3580.0
FDY46,OUT046,2968.0
FDD36,OUT046,1896.0
FDB12,OUT027,3120.0
FDF28,OUT019,164.0
NCE07,OUT019,372.0
FDW50,OUT027,4076.0
NCW18,OUT017,3824.0
NCJ17,OUT019,-576.0
DRZ24,OUT010,-4.0
FDS07,OUT035,2000.0
NCW05,OUT010,-236.0
FDZ22,OUT018,1076.0
FDK02,OUT046,1884.0
FDZ45,OUT027,4564.0
FDL25,OUT046,1496.0
FDS08,OUT045,2744.0
NCZ42,OUT027,5148.0
FDX57,OUT035,1764.0
FDF21,OUT046,3044.0
FDJ56,OUT018,1288.0
FDX10,OUT013,692.0
DRG48,OUT035,2464.0
DRN37,OUT046,2636.0
NCY41,OUT018,292.0
FDN28,OUT045,1664.0
FDE34,OUT045,2828.0
FDR10,OUT045,2572.0
FDC32,OUT017,1612.0
DRG13,OUT046,2600.0
FDP59,OUT049,1824.0
NCT53,OUT010,696.0
FDL57,OUT027,5544.0
FDN32,OUT010,1044.0
FDK09,OUT018,3312.0
FDA52,OUT010,936.0
FDC57,OUT049,3196.0
FDI09,OUT035,3964.0
NCB07,OUT046,3104.0
FDP26,OUT035,1804.0
FDP40,OUT027,3292.0
FDL15,OUT013,2464.0
FDV07,OUT046,1796.0
FDS03,OUT017,1184.0
FDE50,OUT049,3092.0
FDQ15,OUT017,1428.0
FDQ33,OUT010,476.0
FDT22,OUT013,996.0
DRO35,OUT035,2028.0
FDJ41,OUT049,4224.0
FDQ27,OUT035,1888.0
FDC26,OUT017,1908.0
NCF43,OUT027,3704.0
NCR50,OUT035,2576.0
FDE39,OUT018,1648.0
FDN49,OUT027,2164.0
DRG11,OUT035,1864.0
NCA18,OUT049,1944.0
FDM36,OUT018,2488.0
FDW32,OUT017,1536.0
NCQ18,OUT010,-372.0
FDX14,OUT027,2692.0
FDD46,OUT017,2524.0
FDI34,OUT019,1796.0
NCJ17,OUT035,1492.0
FDB52,OUT035,4224.0
FDV55,OUT018,2020.0
FDC57,OUT046,3076.0
FDB29,OUT046,1888.0
NCO43,OUT035,1744.0
FDG44,OUT045,824.0
FDJ34,OUT045,2008.0
FDH40,OUT049,1468.0
NCD07,OUT027,3220.0
FDB41,OUT017,920.0
FDH47,OUT018,1292.0
DRK37,OUT035,3148.0
FDM25,OUT019,940.0
NCX06,OUT045,2828.0
NCS05,OUT017,2216.0
FDS39,OUT045,2232.0
FDC47,OUT027,5020.0
FDG20,OUT013,2900.0
DRL23,OUT017,1820.0
FDY33,OUT013,2592.0
NCH18,OUT045,3776.0
FDX47,OUT035,2676.0
NCB06,OUT045,2452.0
FDP36,OUT049,960.0
FDW44,OUT018,2496.0
NCU41,OUT018,2736.0
NCS17,OUT046,1524.0
FDD46,OUT035,2620.0
FDE45,OUT017,2936.0
FDI09,OUT017,3912.0
NCJ54,OUT010,1756.0
NCA29,OUT018,2432.0
NCN41,OUT027,3388.0
FDY34,OUT035,2816.0
NCG55,OUT035,1996.0
DRM49,OUT046,748.0
NCB42,OUT049,1928.0
FDE58,OUT045,1832.0
DRJ25,OUT013,860.0
FDS47,OUT010,-520.0
FDY21,OUT049,3212.0
NCI54,OUT013,1804.0
FDO24,OUT017,2608.0
FDY43,OUT035,2836.0
FDF35,OUT018,1428.0
NCP29,OUT019,-900.0
FDN28,OUT027,3132.0
FDJ50,OUT018,596.0
FDQ14,OUT027,3856.0
FDC37,OUT035,1904.0
FDN08,OUT046,1932.0
FDD04,OUT035,2420.0
FDW34,OUT018,3572.0
FDP04,OUT017,1196.0
NCG07,OUT017,3060.0
NCN14,OUT018,2608.0
FDJ16,OUT045,908.0
NCM42,OUT045,1680.0
NCF19,OUT046,804.0
FDY21,OUT018,2820.0
FDY19,OUT035,2028.0
FDV09,OUT045,2352.0
FDA28,OUT013,2104.0
FDC38,OUT018,1844.0
FDL28,OUT045,3628.0
NCH43,OUT049,3492.0
NCN53,OUT045,516.0
NCW05,OUT017,1808.0
NCO30,OUT018,2648.0
FDT04,OUT019,-1268.0
FDB27,OUT018,2836.0
NCK07,OUT013,2656.0
NCA53,OUT013,836.0
FDB33,OUT018,2280.0
FDU37,OUT017,1432.0
FDR13,OUT035,2048.0
FDE45,OUT049,2924.0
FDV37,OUT017,3252.0
FDX44,OUT019,-436.0
NCL06,OUT017,4204.0
FDJ28,OUT045,2980.0
FDX55,OUT049,3556.0
NCK17,OUT018,384.0
FDH52,OUT035,1224.0
FDN13,OUT027,3060.0
FDK44,OUT018,2440.0
FDU16,OUT046,1372.0
FDZ07,OUT017,1136.0
NCN06,OUT027,4024.0
FDH02,OUT010,-396.0
NCW18,OUT045,3648.0
FDH57,OUT013,2128.0
FDV35,OUT045,2416.0
NCU29,OUT013,2328.0
NCP02,OUT046,944.0
FDN44,OUT013,2612.0
FDX03,OUT018,504.0
FDR11,OUT010,620.0
FDA36,OUT046,2932.0
FDP58,OUT027,4876.0
FDH31,OUT045,1572.0
FDH34,OUT035,3132.0
FDS13,OUT035,4300.0
FDT01,OUT018,3104.0
FDY09,OUT049,2900.0
FDV33,OUT027,5556.0
NCW29,OUT010,124.0
NCN17,OUT045,1548.0
FDX01,OUT046,1896.0
